sender,time_ms,type
75,318.2,excitatory
87,318.2,excitatory
10073,318.5,inhibitory
56,318.7,excitatory
83,319.1,excitatory
55,319.3,excitatory
10032,319.3,inhibitory
10088,319.40000000000003,inhibitory
61,319.6,excitatory
81,319.8,excitatory
10087,320.0,inhibitory
97,320.0,excitatory
10071,320.2,inhibitory
84,320.3,excitatory
67,320.40000000000003,excitatory
24,320.5,excitatory
43,320.6,excitatory
10042,320.6,inhibitory
10061,320.6,inhibitory
11,320.90000000000003,excitatory
10021,320.90000000000003,inhibitory
10055,321.0,inhibitory
10083,321.0,inhibitory
10049,321.0,inhibitory
25,321.3,excitatory
98,321.5,excitatory
10100,321.7,inhibitory
59,321.7,excitatory
10092,321.8,inhibitory
10024,321.90000000000003,inhibitory
60,322.1,excitatory
10099,322.1,inhibitory
10068,322.2,inhibitory
71,322.3,excitatory
10029,322.40000000000003,inhibitory
10010,322.40000000000003,inhibitory
69,322.5,excitatory
10052,322.6,inhibitory
10070,322.7,inhibitory
10036,322.8,inhibitory
39,322.8,excitatory
10019,322.8,inhibitory
10048,322.8,inhibitory
10008,322.90000000000003,inhibitory
10051,323.0,inhibitory
10041,323.1,inhibitory
100,323.1,excitatory
74,323.1,excitatory
5,323.40000000000003,excitatory
34,323.40000000000003,excitatory
46,323.5,excitatory
70,323.8,excitatory
10045,323.8,inhibitory
14,324.5,excitatory
78,324.8,excitatory
10081,325.0,inhibitory
64,325.2,excitatory
10072,325.40000000000003,inhibitory
68,325.40000000000003,excitatory
22,325.40000000000003,excitatory
97,325.5,excitatory
10009,325.6,inhibitory
10056,325.7,inhibitory
28,325.90000000000003,excitatory
10075,326.0,inhibitory
38,326.1,excitatory
62,326.5,excitatory
96,326.5,excitatory
91,326.6,excitatory
79,326.7,excitatory
10016,326.7,inhibitory
10089,326.90000000000003,inhibitory
10093,326.90000000000003,inhibitory
10027,327.5,inhibitory
10062,327.5,inhibitory
10098,327.5,inhibitory
10063,327.5,inhibitory
10026,327.7,inhibitory
20,327.8,excitatory
26,327.8,excitatory
53,327.8,excitatory
30,328.0,excitatory
10014,328.0,inhibitory
10094,328.0,inhibitory
10074,328.2,inhibitory
10,328.3,excitatory
10096,328.3,inhibitory
51,328.40000000000003,excitatory
10080,328.5,inhibitory
10017,328.6,inhibitory
10002,328.7,inhibitory
10040,328.8,inhibitory
19,328.8,excitatory
10022,328.8,inhibitory
10031,328.8,inhibitory
10037,328.90000000000003,inhibitory
10050,328.90000000000003,inhibitory
58,328.90000000000003,excitatory
99,329.0,excitatory
13,329.0,excitatory
61,329.1,excitatory
10046,329.2,inhibitory
10069,329.2,inhibitory
56,329.3,excitatory
80,329.3,excitatory
10039,329.40000000000003,inhibitory
47,329.5,excitatory
42,329.5,excitatory
1,329.5,excitatory
10001,329.6,inhibitory
10077,329.6,inhibitory
16,329.6,excitatory
10058,330.0,inhibitory
15,330.1,excitatory
8,330.2,excitatory
10066,330.5,inhibitory
10054,330.6,inhibitory
2,330.7,excitatory
35,330.8,excitatory
74,330.90000000000003,excitatory
10035,330.90000000000003,inhibitory
49,331.2,excitatory
71,331.3,excitatory
40,331.5,excitatory
10076,332.1,inhibitory
10033,332.1,inhibitory
85,332.2,excitatory
3,332.5,excitatory
10014,333.7,inhibitory
6,334.3,excitatory
10044,334.3,inhibitory
10003,334.40000000000003,inhibitory
7,334.6,excitatory
63,335.0,excitatory
27,335.1,excitatory
73,335.1,excitatory
10064,335.1,inhibitory
81,335.2,excitatory
10099,335.40000000000003,inhibitory
10097,335.8,inhibitory
10082,335.8,inhibitory
57,335.90000000000003,excitatory
10057,336.0,inhibitory
9,336.1,excitatory
93,336.1,excitatory
10010,336.1,inhibitory
68,336.1,excitatory
10090,336.2,inhibitory
37,336.2,excitatory
21,336.2,excitatory
10079,336.3,inhibitory
82,336.40000000000003,excitatory
33,336.6,excitatory
10025,336.6,inhibitory
36,336.6,excitatory
10018,336.6,inhibitory
52,336.7,excitatory
10006,336.7,inhibitory
53,336.8,excitatory
12,336.8,excitatory
10093,336.90000000000003,inhibitory
46,336.90000000000003,excitatory
86,337.0,excitatory
91,337.0,excitatory
4,337.0,excitatory
10067,337.0,inhibitory
55,337.0,excitatory
48,337.0,excitatory
10077,337.0,inhibitory
77,337.1,excitatory
10007,337.1,inhibitory
10038,337.1,inhibitory
24,337.1,excitatory
39,337.2,excitatory
92,337.2,excitatory
88,337.2,excitatory
10030,337.3,inhibitory
51,337.40000000000003,excitatory
10005,337.40000000000003,inhibitory
10041,337.40000000000003,inhibitory
84,337.5,excitatory
10048,337.6,inhibitory
10061,337.90000000000003,inhibitory
10051,338.1,inhibitory
10059,338.3,inhibitory
76,338.40000000000003,excitatory
54,338.5,excitatory
10012,338.7,inhibitory
10088,338.7,inhibitory
10084,339.1,inhibitory
18,339.3,excitatory
80,339.90000000000003,excitatory
10028,339.90000000000003,inhibitory
75,340.1,excitatory
10073,340.2,inhibitory
16,340.3,excitatory
30,341.0,excitatory
10049,341.40000000000003,inhibitory
41,342.1,excitatory
10074,342.1,inhibitory
10009,343.0,inhibitory
87,343.0,excitatory
17,343.1,excitatory
8,343.3,excitatory
23,343.40000000000003,excitatory
10075,343.5,inhibitory
96,343.6,excitatory
10024,343.7,inhibitory
10085,343.8,inhibitory
42,344.0,excitatory
94,344.2,excitatory
69,344.2,excitatory
97,344.3,excitatory
10060,344.40000000000003,inhibitory
10021,344.5,inhibitory
10052,344.7,inhibitory
10022,344.7,inhibitory
10054,344.90000000000003,inhibitory
44,344.90000000000003,excitatory
32,344.90000000000003,excitatory
10050,344.90000000000003,inhibitory
10069,344.90000000000003,inhibitory
45,344.90000000000003,excitatory
10086,345.0,inhibitory
10019,345.1,inhibitory
10034,345.2,inhibitory
10027,345.2,inhibitory
10041,345.2,inhibitory
98,345.2,excitatory
10065,345.2,inhibitory
70,345.3,excitatory
10071,345.5,inhibitory
10017,345.5,inhibitory
10059,345.6,inhibitory
89,345.6,excitatory
66,345.8,excitatory
10016,345.8,inhibitory
10048,345.8,inhibitory
10098,345.90000000000003,inhibitory
10038,345.90000000000003,inhibitory
59,345.90000000000003,excitatory
10018,346.0,inhibitory
10056,346.0,inhibitory
10061,346.7,inhibitory
1,346.7,excitatory
10095,347.0,inhibitory
5,347.3,excitatory
88,347.5,excitatory
10,347.8,excitatory
10008,348.1,inhibitory
56,348.2,excitatory
2,348.8,excitatory
37,349.40000000000003,excitatory
10035,349.40000000000003,inhibitory
38,350.1,excitatory
10036,350.1,inhibitory
10053,350.7,inhibitory
10081,350.7,inhibitory
10020,350.90000000000003,inhibitory
10002,350.90000000000003,inhibitory
10072,350.90000000000003,inhibitory
10032,351.0,inhibitory
10043,351.0,inhibitory
61,351.0,excitatory
10058,351.0,inhibitory
10037,351.1,inhibitory
10044,351.1,inhibitory
10051,351.2,inhibitory
10029,351.3,inhibitory
10022,351.6,inhibitory
10046,351.8,inhibitory
34,351.90000000000003,excitatory
10070,351.90000000000003,inhibitory
10100,351.90000000000003,inhibitory
10040,352.0,inhibitory
28,352.0,excitatory
47,352.1,excitatory
10068,352.2,inhibitory
10039,352.3,inhibitory
10080,352.3,inhibitory
40,352.3,excitatory
74,352.6,excitatory
52,352.7,excitatory
43,352.90000000000003,excitatory
10082,353.0,inhibitory
10054,353.0,inhibitory
31,353.2,excitatory
12,353.2,excitatory
10085,353.40000000000003,inhibitory
10003,353.5,inhibitory
3,353.6,excitatory
10019,353.6,inhibitory
83,353.90000000000003,excitatory
10004,353.90000000000003,inhibitory
10063,354.1,inhibitory
97,354.2,excitatory
10011,354.3,inhibitory
45,354.5,excitatory
88,354.6,excitatory
10088,354.8,inhibitory
79,354.8,excitatory
7,354.8,excitatory
10031,354.8,inhibitory
10059,354.90000000000003,inhibitory
100,355.0,excitatory
10062,355.0,inhibitory
72,355.1,excitatory
10066,355.2,inhibitory
10057,355.3,inhibitory
58,355.6,excitatory
62,355.6,excitatory
10014,355.8,inhibitory
10012,356.1,inhibitory
10042,356.2,inhibitory
44,356.40000000000003,excitatory
99,356.40000000000003,excitatory
91,356.40000000000003,excitatory
54,356.6,excitatory
67,356.90000000000003,excitatory
10060,357.0,inhibitory
14,357.3,excitatory
10089,357.5,inhibitory
82,357.6,excitatory
71,357.6,excitatory
81,358.1,excitatory
32,358.2,excitatory
10025,358.40000000000003,inhibitory
92,358.5,excitatory
10091,358.8,inhibitory
10030,358.8,inhibitory
78,358.90000000000003,excitatory
10076,358.90000000000003,inhibitory
29,358.90000000000003,excitatory
85,359.3,excitatory
10096,359.40000000000003,inhibitory
8,359.40000000000003,excitatory
48,359.5,excitatory
10023,359.5,inhibitory
10010,359.8,inhibitory
95,359.8,excitatory
55,359.8,excitatory
10090,360.1,inhibitory
75,360.1,excitatory
13,360.40000000000003,excitatory
10047,360.40000000000003,inhibitory
10093,360.40000000000003,inhibitory
10079,360.5,inhibitory
80,360.5,excitatory
10048,360.5,inhibitory
10073,360.6,inhibitory
61,360.7,excitatory
76,361.0,excitatory
6,361.0,excitatory
64,361.1,excitatory
10077,361.1,inhibitory
84,361.2,excitatory
11,361.2,excitatory
10018,361.2,inhibitory
10045,361.3,inhibitory
10092,361.3,inhibitory
35,361.5,excitatory
42,361.6,excitatory
94,361.6,excitatory
10099,361.7,inhibitory
70,361.7,excitatory
10067,362.3,inhibitory
51,362.3,excitatory
34,362.6,excitatory
10052,364.6,inhibitory
86,364.6,excitatory
10033,364.6,inhibitory
37,364.6,excitatory
10021,365.1,inhibitory
21,365.1,excitatory
65,365.5,excitatory
10041,365.6,inhibitory
10064,365.6,inhibitory
38,365.6,excitatory
10049,365.8,inhibitory
10006,365.90000000000003,inhibitory
10095,365.90000000000003,inhibitory
96,365.90000000000003,excitatory
10074,366.1,inhibitory
10005,366.3,inhibitory
10020,366.3,inhibitory
10017,366.3,inhibitory
10078,366.3,inhibitory
10024,366.6,inhibitory
49,366.8,excitatory
26,367.0,excitatory
10069,367.1,inhibitory
15,367.1,excitatory
10093,367.3,inhibitory
10034,367.3,inhibitory
68,367.40000000000003,excitatory
73,367.5,excitatory
99,368.1,excitatory
20,368.40000000000003,excitatory
10083,368.5,inhibitory
10051,368.5,inhibitory
19,368.5,excitatory
94,368.5,excitatory
53,368.7,excitatory
10068,368.7,inhibitory
24,368.8,excitatory
10036,368.90000000000003,inhibitory
10019,369.1,inhibitory
10055,369.2,inhibitory
84,369.7,excitatory
10010,369.90000000000003,inhibitory
100,370.2,excitatory
89,370.3,excitatory
52,370.5,excitatory
39,370.5,excitatory
10007,370.6,inhibitory
36,370.8,excitatory
10026,370.8,inhibitory
17,371.0,excitatory
18,371.2,excitatory
10092,371.6,inhibitory
10050,371.8,inhibitory
10097,371.90000000000003,inhibitory
10089,372.3,inhibitory
1,372.90000000000003,excitatory
10028,373.0,inhibitory
31,373.0,excitatory
10072,373.2,inhibitory
10094,373.2,inhibitory
10022,373.8,inhibitory
10039,373.90000000000003,inhibitory
10038,373.90000000000003,inhibitory
10077,374.2,inhibitory
35,374.2,excitatory
10087,374.3,inhibitory
16,374.7,excitatory
10065,374.8,inhibitory
28,374.8,excitatory
10013,374.90000000000003,inhibitory
10099,375.2,inhibitory
11,375.3,excitatory
10063,375.40000000000003,inhibitory
10046,375.40000000000003,inhibitory
10071,375.5,inhibitory
90,375.5,excitatory
46,375.5,excitatory
9,375.6,excitatory
10011,375.6,inhibitory
56,375.6,excitatory
2,375.7,excitatory
10041,375.8,inhibitory
21,375.90000000000003,excitatory
57,376.3,excitatory
10084,376.5,inhibitory
47,376.6,excitatory
10003,376.6,inhibitory
10,376.6,excitatory
43,376.7,excitatory
54,376.8,excitatory
97,376.90000000000003,excitatory
10004,376.90000000000003,inhibitory
96,377.0,excitatory
32,377.1,excitatory
72,377.2,excitatory
77,377.3,excitatory
10009,377.3,inhibitory
40,377.40000000000003,excitatory
10090,377.40000000000003,inhibitory
10073,377.5,inhibitory
10044,377.5,inhibitory
68,377.6,excitatory
10056,377.6,inhibitory
10008,377.6,inhibitory
10016,377.7,inhibitory
33,377.7,excitatory
10053,377.7,inhibitory
10015,377.90000000000003,inhibitory
41,377.90000000000003,excitatory
25,378.0,excitatory
58,378.1,excitatory
65,378.1,excitatory
80,378.2,excitatory
69,378.3,excitatory
10057,378.3,inhibitory
10074,378.3,inhibitory
3,378.40000000000003,excitatory
76,378.5,excitatory
45,378.7,excitatory
10079,378.8,inhibitory
10085,378.8,inhibitory
10002,379.1,inhibitory
10040,379.1,inhibitory
10012,379.2,inhibitory
10083,379.2,inhibitory
95,379.7,excitatory
10066,379.90000000000003,inhibitory
60,381.2,excitatory
61,381.3,excitatory
34,381.7,excitatory
27,381.7,excitatory
4,382.1,excitatory
10082,382.3,inhibitory
10061,382.40000000000003,inhibitory
10060,382.6,inhibitory
88,382.8,excitatory
42,382.8,excitatory
93,383.3,excitatory
23,383.3,excitatory
50,383.5,excitatory
13,383.7,excitatory
87,383.7,excitatory
10070,383.8,inhibitory
8,384.3,excitatory
79,384.5,excitatory
10026,384.6,inhibitory
63,384.7,excitatory
10081,384.7,inhibitory
82,384.8,excitatory
51,384.90000000000003,excitatory
66,384.90000000000003,excitatory
7,384.90000000000003,excitatory
10043,385.0,inhibitory
10035,385.0,inhibitory
10001,385.0,inhibitory
49,385.1,excitatory
10033,385.1,inhibitory
74,385.2,excitatory
10031,385.2,inhibitory
37,385.2,excitatory
10020,385.3,inhibitory
10024,385.3,inhibitory
10054,385.3,inhibitory
10098,385.3,inhibitory
55,385.3,excitatory
12,385.3,excitatory
5,385.3,excitatory
62,385.3,excitatory
10018,385.3,inhibitory
10029,385.40000000000003,inhibitory
67,385.5,excitatory
38,385.6,excitatory
10086,385.8,inhibitory
10047,385.8,inhibitory
26,385.8,excitatory
10088,385.8,inhibitory
92,385.90000000000003,excitatory
41,386.0,excitatory
10038,386.1,inhibitory
85,386.1,excitatory
1,386.1,excitatory
10075,386.2,inhibitory
94,386.3,excitatory
10045,386.3,inhibitory
10076,386.3,inhibitory
91,386.5,excitatory
10037,386.7,inhibitory
72,386.8,excitatory
30,386.8,excitatory
48,386.90000000000003,excitatory
10074,386.90000000000003,inhibitory
81,387.3,excitatory
10091,387.6,inhibitory
76,387.6,excitatory
10007,387.90000000000003,inhibitory
10040,388.0,inhibitory
10014,388.1,inhibitory
10039,388.2,inhibitory
10096,388.3,inhibitory
29,388.40000000000003,excitatory
10023,388.90000000000003,inhibitory
84,389.0,excitatory
10067,389.6,inhibitory
10089,389.6,inhibitory
98,390.3,excitatory
58,390.5,excitatory
10052,390.6,inhibitory
10068,390.8,inhibitory
10002,390.8,inhibitory
46,391.1,excitatory
43,391.2,excitatory
10006,391.2,inhibitory
39,391.3,excitatory
22,391.5,excitatory
17,391.7,excitatory
10058,391.7,inhibitory
10064,391.8,inhibitory
10,392.0,excitatory
19,392.6,excitatory
10025,392.7,inhibitory
10080,392.8,inhibitory
56,393.3,excitatory
89,393.3,excitatory
10021,393.40000000000003,inhibitory
10003,393.6,inhibitory
36,393.90000000000003,excitatory
10049,394.2,inhibitory
10036,396.2,inhibitory
59,396.2,excitatory
75,396.40000000000003,excitatory
83,396.6,excitatory
10032,397.0,inhibitory
10091,397.0,inhibitory
10012,397.0,inhibitory
10015,397.0,inhibitory
69,397.3,excitatory
18,397.40000000000003,excitatory
78,397.5,excitatory
10044,397.5,inhibitory
2,397.6,excitatory
11,397.7,excitatory
10069,397.8,inhibitory
10093,397.8,inhibitory
10055,397.8,inhibitory
10061,397.8,inhibitory
6,398.0,excitatory
100,398.0,excitatory
10013,398.1,inhibitory
24,398.2,excitatory
10100,398.2,inhibitory
10017,398.2,inhibitory
10010,398.40000000000003,inhibitory
20,398.5,excitatory
10030,398.5,inhibitory
35,398.6,excitatory
10071,398.6,inhibitory
47,398.6,excitatory
77,398.6,excitatory
10031,398.7,inhibitory
10008,398.8,inhibitory
81,398.8,excitatory
10011,398.8,inhibitory
10092,398.90000000000003,inhibitory
10060,399.0,inhibitory
37,399.0,excitatory
3,399.1,excitatory
96,399.1,excitatory
10051,399.40000000000003,inhibitory
33,399.6,excitatory
70,399.6,excitatory
53,400.0,excitatory
44,400.2,excitatory
10066,401.1,inhibitory
10037,401.5,inhibitory
28,401.90000000000003,excitatory
10043,402.7,inhibitory
10027,403.0,inhibitory
26,403.3,excitatory
14,403.40000000000003,excitatory
10025,403.6,inhibitory
10034,403.90000000000003,inhibitory
10001,404.0,inhibitory
15,404.0,excitatory
10077,404.1,inhibitory
10005,404.2,inhibitory
27,404.2,excitatory
49,404.2,excitatory
9,404.3,excitatory
60,404.6,excitatory
92,404.6,excitatory
10073,404.7,inhibitory
10062,404.90000000000003,inhibitory
10070,404.90000000000003,inhibitory
40,405.0,excitatory
10009,405.0,inhibitory
62,405.0,excitatory
82,405.0,excitatory
19,405.0,excitatory
10022,405.0,inhibitory
10072,405.1,inhibitory
10083,405.2,inhibitory
61,405.3,excitatory
30,405.40000000000003,excitatory
10041,405.40000000000003,inhibitory
10042,405.40000000000003,inhibitory
37,405.6,excitatory
10086,405.7,inhibitory
10056,405.8,inhibitory
72,406.0,excitatory
10074,406.1,inhibitory
73,406.3,excitatory
80,406.40000000000003,excitatory
10082,406.40000000000003,inhibitory
10084,406.40000000000003,inhibitory
32,406.5,excitatory
46,406.7,excitatory
10,406.8,excitatory
50,406.90000000000003,excitatory
10058,407.0,inhibitory
74,407.1,excitatory
31,407.1,excitatory
10094,407.40000000000003,inhibitory
3,407.90000000000003,excitatory
45,408.1,excitatory
10050,408.2,inhibitory
71,408.3,excitatory
86,408.5,excitatory
10013,408.6,inhibitory
55,408.90000000000003,excitatory
10057,409.0,inhibitory
10021,409.1,inhibitory
64,409.2,excitatory
58,409.2,excitatory
10085,409.2,inhibitory
10053,409.2,inhibitory
10014,409.3,inhibitory
51,409.3,excitatory
29,409.40000000000003,excitatory
10060,409.5,inhibitory
10024,409.6,inhibitory
10018,409.6,inhibitory
59,409.7,excitatory
10033,409.8,inhibitory
54,409.90000000000003,excitatory
10048,410.1,inhibitory
41,410.3,excitatory
81,410.3,excitatory
10090,410.5,inhibitory
10095,410.6,inhibitory
10038,411.0,inhibitory
10097,411.2,inhibitory
10079,411.3,inhibitory
10016,411.90000000000003,inhibitory
89,412.1,excitatory
10047,412.2,inhibitory
99,412.40000000000003,excitatory
10028,412.40000000000003,inhibitory
10081,412.5,inhibitory
10030,412.5,inhibitory
65,412.5,excitatory
43,412.7,excitatory
13,413.0,excitatory
36,413.0,excitatory
10087,413.0,inhibitory
16,413.7,excitatory
10017,413.7,inhibitory
42,414.40000000000003,excitatory
10080,414.7,inhibitory
79,414.7,excitatory
10020,414.7,inhibitory
10078,414.90000000000003,inhibitory
25,414.90000000000003,excitatory
18,414.90000000000003,excitatory
10040,415.0,inhibitory
100,415.1,excitatory
38,415.3,excitatory
10059,415.3,inhibitory
10004,415.40000000000003,inhibitory
10076,415.40000000000003,inhibitory
10006,415.5,inhibitory
10053,415.5,inhibitory
1,415.5,excitatory
10035,415.7,inhibitory
77,415.8,excitatory
10049,415.90000000000003,inhibitory
10007,416.0,inhibitory
10031,416.1,inhibitory
10010,416.40000000000003,inhibitory
10075,416.7,inhibitory
10046,416.7,inhibitory
10072,416.8,inhibitory
98,416.8,excitatory
10023,416.8,inhibitory
10034,417.1,inhibitory
10044,417.1,inhibitory
10089,417.2,inhibitory
90,417.2,excitatory
76,417.3,excitatory
10008,417.40000000000003,inhibitory
84,417.7,excitatory
63,417.8,excitatory
20,417.8,excitatory
10064,417.8,inhibitory
96,417.90000000000003,excitatory
6,418.3,excitatory
10022,418.40000000000003,inhibitory
40,418.40000000000003,excitatory
10032,418.5,inhibitory
10063,418.5,inhibitory
7,418.6,excitatory
10065,418.6,inhibitory
10003,418.8,inhibitory
10074,418.90000000000003,inhibitory
91,419.0,excitatory
53,419.2,excitatory
10027,419.3,inhibitory
70,419.40000000000003,excitatory
10052,419.5,inhibitory
22,419.6,excitatory
95,419.6,excitatory
4,419.8,excitatory
10055,419.8,inhibitory
73,419.8,excitatory
14,419.90000000000003,excitatory
68,419.90000000000003,excitatory
88,419.90000000000003,excitatory
10088,419.90000000000003,inhibitory
10002,420.1,inhibitory
87,420.2,excitatory
10061,420.40000000000003,inhibitory
67,421.0,excitatory
85,421.0,excitatory
10093,421.1,inhibitory
10073,421.2,inhibitory
10043,421.3,inhibitory
10031,422.0,inhibitory
19,422.2,excitatory
30,422.3,excitatory
2,423.0,excitatory
10001,423.2,inhibitory
10051,424.0,inhibitory
10083,424.1,inhibitory
16,424.2,excitatory
89,424.40000000000003,excitatory
10099,424.5,inhibitory
10016,424.6,inhibitory
23,424.7,excitatory
10019,424.7,inhibitory
82,424.8,excitatory
45,424.8,excitatory
35,425.1,excitatory
10060,425.1,inhibitory
10025,425.2,inhibitory
10036,425.2,inhibitory
10086,425.2,inhibitory
10094,425.2,inhibitory
57,425.3,excitatory
10012,425.3,inhibitory
10042,425.3,inhibitory
10090,425.40000000000003,inhibitory
10077,425.40000000000003,inhibitory
33,425.5,excitatory
8,425.6,excitatory
10098,425.6,inhibitory
69,425.7,excitatory
10092,426.0,inhibitory
34,426.0,excitatory
74,426.2,excitatory
10029,426.40000000000003,inhibitory
40,426.40000000000003,excitatory
10026,426.7,inhibitory
10015,426.8,inhibitory
10048,426.8,inhibitory
78,426.8,excitatory
10085,426.8,inhibitory
72,426.8,excitatory
5,426.8,excitatory
27,426.90000000000003,excitatory
41,426.90000000000003,excitatory
10034,426.90000000000003,inhibitory
97,427.0,excitatory
10002,427.0,inhibitory
10054,427.0,inhibitory
11,427.1,excitatory
39,427.2,excitatory
10041,427.3,inhibitory
10045,427.3,inhibitory
21,427.3,excitatory
46,427.40000000000003,excitatory
10066,427.40000000000003,inhibitory
81,427.6,excitatory
14,427.8,excitatory
24,427.8,excitatory
10005,427.90000000000003,inhibitory
10037,428.0,inhibitory
28,428.0,excitatory
65,428.1,excitatory
50,428.3,excitatory
10011,428.5,inhibitory
10038,429.3,inhibitory
83,429.6,excitatory
44,429.8,excitatory
3,430.6,excitatory
10021,430.7,inhibitory
56,431.2,excitatory
26,431.2,excitatory
10064,431.7,inhibitory
94,431.8,excitatory
43,431.90000000000003,excitatory
60,431.90000000000003,excitatory
10069,432.1,inhibitory
10070,432.1,inhibitory
15,432.40000000000003,excitatory
48,432.6,excitatory
10072,432.7,inhibitory
10057,432.7,inhibitory
10056,432.7,inhibitory
10080,432.8,inhibitory
10093,433.0,inhibitory
9,433.90000000000003,excitatory
84,434.0,excitatory
54,434.0,excitatory
10053,434.2,inhibitory
32,434.40000000000003,excitatory
10062,434.40000000000003,inhibitory
10076,434.6,inhibitory
98,435.0,excitatory
86,435.0,excitatory
10024,435.3,inhibitory
88,435.3,excitatory
10100,435.40000000000003,inhibitory
10067,435.40000000000003,inhibitory
93,436.2,excitatory
10095,436.40000000000003,inhibitory
10084,436.5,inhibitory
74,436.5,excitatory
80,436.5,excitatory
13,436.6,excitatory
10022,436.6,inhibitory
10058,436.7,inhibitory
31,436.7,excitatory
12,436.8,excitatory
58,437.0,excitatory
10068,437.0,inhibitory
92,437.1,excitatory
10008,437.1,inhibitory
10039,437.1,inhibitory
10079,437.3,inhibitory
10047,437.3,inhibitory
10063,437.5,inhibitory
10009,437.7,inhibitory
10060,437.7,inhibitory
10087,438.1,inhibitory
10018,438.7,inhibitory
10073,439.3,inhibitory
10041,440.2,inhibitory
28,440.6,excitatory
47,440.6,excitatory
97,440.90000000000003,excitatory
10054,441.1,inhibitory
10010,441.2,inhibitory
10051,441.40000000000003,inhibitory
66,441.40000000000003,excitatory
75,441.6,excitatory
53,441.90000000000003,excitatory
38,442.2,excitatory
15,442.3,excitatory
96,442.40000000000003,excitatory
10007,442.40000000000003,inhibitory
10046,442.40000000000003,inhibitory
10032,442.40000000000003,inhibitory
57,442.5,excitatory
10004,442.6,inhibitory
29,442.7,excitatory
10001,442.8,inhibitory
10011,442.8,inhibitory
10098,442.90000000000003,inhibitory
10043,443.0,inhibitory
1,443.1,excitatory
10061,443.2,inhibitory
10016,443.40000000000003,inhibitory
68,443.40000000000003,excitatory
36,443.8,excitatory
10082,444.0,inhibitory
10083,444.40000000000003,inhibitory
11,444.6,excitatory
10025,444.7,inhibitory
10096,445.3,inhibitory
10092,445.3,inhibitory
62,445.40000000000003,excitatory
2,445.5,excitatory
10013,445.5,inhibitory
55,446.1,excitatory
50,446.5,excitatory
71,446.6,excitatory
10086,446.6,inhibitory
10044,446.6,inhibitory
85,446.6,excitatory
78,446.6,excitatory
34,446.6,excitatory
10027,446.7,inhibitory
25,446.7,excitatory
10017,446.8,inhibitory
70,446.90000000000003,excitatory
3,446.90000000000003,excitatory
10090,447.0,inhibitory
56,447.2,excitatory
51,447.3,excitatory
10054,447.3,inhibitory
10024,447.40000000000003,inhibitory
82,447.6,excitatory
10029,447.7,inhibitory
10088,447.8,inhibitory
17,447.90000000000003,excitatory
10,448.0,excitatory
79,448.0,excitatory
10031,448.1,inhibitory
10055,448.1,inhibitory
92,448.1,excitatory
42,448.1,excitatory
45,448.2,excitatory
81,448.2,excitatory
10059,448.3,inhibitory
10042,448.3,inhibitory
10035,448.3,inhibitory
10030,448.3,inhibitory
10026,448.40000000000003,inhibitory
84,448.7,excitatory
10091,448.7,inhibitory
10023,448.7,inhibitory
77,448.8,excitatory
73,448.8,excitatory
99,449.0,excitatory
20,449.0,excitatory
10014,449.3,inhibitory
24,449.3,excitatory
76,449.3,excitatory
91,449.40000000000003,excitatory
89,449.40000000000003,excitatory
10075,449.5,inhibitory
10076,449.5,inhibitory
37,449.5,excitatory
10071,449.5,inhibitory
10060,449.6,inhibitory
19,449.6,excitatory
63,449.7,excitatory
10052,449.7,inhibitory
10008,449.7,inhibitory
95,449.7,excitatory
10077,449.7,inhibitory
18,449.90000000000003,excitatory
74,450.0,excitatory
10037,450.0,inhibitory
10048,450.1,inhibitory
69,450.1,excitatory
10093,450.2,inhibitory
87,450.7,excitatory
10045,450.7,inhibitory
10056,450.7,inhibitory
10089,450.8,inhibitory
10094,451.40000000000003,inhibitory
10039,451.6,inhibitory
38,451.6,excitatory
93,452.40000000000003,excitatory
10079,452.5,inhibitory
43,452.5,excitatory
10038,452.5,inhibitory
10095,452.6,inhibitory
10040,452.6,inhibitory
72,453.0,excitatory
35,453.90000000000003,excitatory
52,454.1,excitatory
64,454.3,excitatory
39,454.40000000000003,excitatory
12,454.40000000000003,excitatory
10009,454.8,inhibitory
10050,454.90000000000003,inhibitory
10001,455.1,inhibitory
10049,455.6,inhibitory
69,455.7,excitatory
10047,455.7,inhibitory
16,455.7,excitatory
10074,455.8,inhibitory
46,455.90000000000003,excitatory
27,455.90000000000003,excitatory
60,456.0,excitatory
10022,456.1,inhibitory
40,456.1,excitatory
10066,456.2,inhibitory
8,456.2,excitatory
10064,456.2,inhibitory
10063,456.6,inhibitory
63,456.6,excitatory
10099,456.7,inhibitory
10067,456.7,inhibitory
10082,456.8,inhibitory
68,456.90000000000003,excitatory
22,457.0,excitatory
61,457.0,excitatory
70,457.1,excitatory
10010,457.2,inhibitory
41,457.40000000000003,excitatory
11,457.6,excitatory
10005,457.6,inhibitory
10015,457.7,inhibitory
10028,457.90000000000003,inhibitory
10070,458.3,inhibitory
10044,458.3,inhibitory
86,458.3,excitatory
26,458.40000000000003,excitatory
10033,458.6,inhibitory
28,458.7,excitatory
7,458.8,excitatory
10065,458.90000000000003,inhibitory
80,458.90000000000003,excitatory
6,459.0,excitatory
2,459.1,excitatory
96,459.3,excitatory
10087,459.3,inhibitory
23,459.8,excitatory
65,460.5,excitatory
10004,460.5,inhibitory
10061,460.7,inhibitory
85,460.8,excitatory
10003,460.8,inhibitory
10085,461.0,inhibitory
